starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 30 15:31:06 2023	1701347466	1	17	18	17
Thu Nov 30 15:31:06 2023	1701347466	0	18	18	18
Thu Nov 30 15:31:06 2023	1701347466	1	17	18	13
Thu Nov 30 15:31:06 2023	1701347466	1	18	18	18
Thu Nov 30 15:31:06 2023	1701347466	1	17	18	17
Thu Nov 30 15:31:06 2023	1701347466	1	18	18	18
Thu Nov 30 15:31:06 2023	1701347466	1	18	18	18
Thu Nov 30 15:31:06 2023	1701347466	1	17	18	17
Thu Nov 30 15:31:06 2023	1701347466	1	17	18	17
Thu Nov 30 15:31:06 2023	1701347466	1	18	19	18
Thu Nov 30 15:31:06 2023	1701347466	1	18	19	18
Thu Nov 30 15:31:06 2023	1701347466	1	18	19	18
Thu Nov 30 15:31:06 2023	1701347466	0	18	19	18
Thu Nov 30 15:31:06 2023	1701347466	1	18	19	17
Thu Nov 30 15:31:06 2023	1701347466	0	18	19	18
Thu Nov 30 15:31:06 2023	1701347466	1	18	19	18
Thu Nov 30 15:31:06 2023	1701347466	1	18	19	17
Thu Nov 30 15:31:06 2023	1701347466	1	18	19	17
Thu Nov 30 15:31:06 2023	1701347466	1	18	19	17
Thu Nov 30 15:31:06 2023	1701347466	1	18	19	18
Thu Nov 30 15:31:06 2023	1701347466	0	19	19	19
Thu Nov 30 15:31:06 2023	1701347466	2	17	19	16
Thu Nov 30 15:31:06 2023	1701347466	2	17	19	16
Thu Nov 30 15:31:06 2023	1701347466	2	17	19	16
Thu Nov 30 15:31:06 2023	1701347466	2	17	19	16
Thu Nov 30 15:31:06 2023	1701347466	1	18	19	18
Thu Nov 30 15:31:06 2023	1701347466	1	18	19	18
Thu Nov 30 15:31:06 2023	1701347466	0	19	20	16
Thu Nov 30 15:31:06 2023	1701347466	1	18	20	18
Thu Nov 30 15:31:06 2023	1701347466	1	18	20	18
Thu Nov 30 15:31:06 2023	1701347466	1	19	20	17
Thu Nov 30 15:31:06 2023	1701347466	1	19	20	19
Thu Nov 30 15:31:06 2023	1701347466	2	18	20	18
Thu Nov 30 15:31:06 2023	1701347466	0	20	20	20
Thu Nov 30 15:31:06 2023	1701347466	1	19	20	19
Thu Nov 30 15:31:06 2023	1701347466	1	19	20	19
Thu Nov 30 15:31:06 2023	1701347466	0	20	20	19
Thu Nov 30 15:31:06 2023	1701347466	1	19	20	17
Thu Nov 30 15:31:06 2023	1701347466	0	20	20	19
Thu Nov 30 15:31:06 2023	1701347466	1	19	20	18
Thu Nov 30 15:31:06 2023	1701347466	1	20	21	19
Thu Nov 30 15:31:06 2023	1701347466	1	20	21	19
Thu Nov 30 15:31:06 2023	1701347466	1	20	21	19
Thu Nov 30 15:31:06 2023	1701347466	1	20	21	19
Thu Nov 30 15:31:06 2023	1701347466	1	20	21	19
Thu Nov 30 15:31:06 2023	1701347466	1	20	21	19
Thu Nov 30 15:31:06 2023	1701347466	1	20	21	19
Thu Nov 30 15:31:06 2023	1701347466	1	20	21	17
Thu Nov 30 15:31:06 2023	1701347466	0	21	21	21
Thu Nov 30 15:31:06 2023	1701347466	1	20	21	19
Thu Nov 30 15:31:06 2023	1701347466	1	20	21	17
Thu Nov 30 15:31:06 2023	1701347466	1	21	21	17
Thu Nov 30 15:31:06 2023	1701347466	1	21	21	20
Thu Nov 30 15:31:06 2023	1701347466	0	21	21	21
Thu Nov 30 15:31:06 2023	1701347466	1	21	21	20
Thu Nov 30 15:31:06 2023	1701347466	1	21	21	17
Thu Nov 30 15:31:06 2023	1701347466	1	20	22	18
Thu Nov 30 15:31:06 2023	1701347466	1	21	22	17
Thu Nov 30 15:31:06 2023	1701347466	1	21	22	17
Thu Nov 30 15:31:06 2023	1701347466	1	21	22	20
Thu Nov 30 15:31:06 2023	1701347466	1	21	22	19
Thu Nov 30 15:31:06 2023	1701347466	1	21	22	20
Thu Nov 30 15:31:06 2023	1701347466	1	21	22	21
Thu Nov 30 15:31:06 2023	1701347466	1	21	22	21
Thu Nov 30 15:31:06 2023	1701347466	1	21	22	19
Thu Nov 30 15:31:06 2023	1701347466	1	22	22	22
Thu Nov 30 15:31:06 2023	1701347466	1	22	22	15
Thu Nov 30 15:31:06 2023	1701347466	1	22	22	22
Thu Nov 30 15:31:06 2023	1701347466	1	22	23	22
Thu Nov 30 15:31:06 2023	1701347466	1	22	23	19
Thu Nov 30 15:31:06 2023	1701347466	0	23	23	23
Thu Nov 30 15:31:06 2023	1701347466	1	23	23	23
Thu Nov 30 15:31:06 2023	1701347466	0	23	23	23
Thu Nov 30 15:31:06 2023	1701347466	1	23	23	22
Thu Nov 30 15:31:06 2023	1701347466	0	23	23	23
Thu Nov 30 15:31:06 2023	1701347466	0	23	23	23
Thu Nov 30 15:31:06 2023	1701347466	0	23	24	21
Thu Nov 30 15:31:06 2023	1701347466	0	23	24	23
Thu Nov 30 15:31:06 2023	1701347466	1	22	24	19
Thu Nov 30 15:31:06 2023	1701347466	0	24	24	23
Thu Nov 30 15:31:06 2023	1701347466	1	24	24	23
Thu Nov 30 15:31:06 2023	1701347466	1	23	24	22
Thu Nov 30 15:31:06 2023	1701347466	0	24	24	24
Thu Nov 30 15:31:06 2023	1701347466	0	24	24	24
Thu Nov 30 15:31:06 2023	1701347466	0	24	24	23
Thu Nov 30 15:31:06 2023	1701347466	0	25	25	24
Thu Nov 30 15:31:06 2023	1701347466	1	25	25	24
Thu Nov 30 15:31:06 2023	1701347466	0	25	26	24
Thu Nov 30 15:31:06 2023	1701347466	1	25	26	24
Thu Nov 30 15:31:06 2023	1701347466	1	25	26	22
Thu Nov 30 15:31:06 2023	1701347466	0	26	26	24
Thu Nov 30 15:31:06 2023	1701347466	0	26	26	24
Thu Nov 30 15:31:06 2023	1701347466	0	27	27	25
Thu Nov 30 15:31:06 2023	1701347466	0	28	28	27
Thu Nov 30 15:31:06 2023	1701347466	0	28	28	25
Thu Nov 30 15:31:06 2023	1701347466	1	28	28	25
Thu Nov 30 15:31:06 2023	1701347466	0	28	28	27
Thu Nov 30 15:31:06 2023	1701347466	1	28	28	27
Thu Nov 30 15:31:06 2023	1701347466	1	28	29	27
Thu Nov 30 15:31:06 2023	1701347466	1	28	29	28
